Observation id;Observation date;Description;Observation duration;Observation type;Source;Media duration (s);FPS;Subject;Behavior;Behavioral category;Modifier #1;Modifier #2;Behavior type;Time;Media file name;Image index;Image file path;Comment
A_70_01/03/23;2023-06-29 15:40:32;28-02-2023 - 12-03-2023  IMG_0035 - IMG_0043;278.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0035.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0036.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0037.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0038.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0039.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0042.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0043.MP4";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;39.000;30.000";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000";Raven 1;Other behaviour;Neutral behaviour;;;START;173.733;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;712.0;;
A_70_01/03/23;2023-06-29 15:40:32;28-02-2023 - 12-03-2023  IMG_0035 - IMG_0043;278.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0035.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0036.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0037.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0038.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0039.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0042.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0043.MP4";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;39.000;30.000";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000";Raven 1;Other behaviour;Neutral behaviour;;;STOP;174.466;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;;;
A_70_01/03/23;2023-06-29 15:40:32;28-02-2023 - 12-03-2023  IMG_0035 - IMG_0043;278.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0035.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0036.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0037.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0038.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0039.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0042.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0043.MP4";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;39.000;30.000";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000";Raven 1;Pull at food;Feeding behaviour;;;START;174.467;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;734.0;;
A_70_01/03/23;2023-06-29 15:40:32;28-02-2023 - 12-03-2023  IMG_0035 - IMG_0043;278.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0035.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0036.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0037.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0038.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0039.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0042.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0043.MP4";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;39.000;30.000";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000";Raven 1;Co-feeding;Neutral behaviour;;;POINT;174.667;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;740.0;;
A_70_01/03/23;2023-06-29 15:40:32;28-02-2023 - 12-03-2023  IMG_0035 - IMG_0043;278.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0035.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0036.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0037.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0038.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0039.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0042.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0043.MP4";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;39.000;30.000";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000";Raven 1;Pull at food;Feeding behaviour;;;STOP;179.532;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;;;
A_70_01/03/23;2023-06-29 15:40:32;28-02-2023 - 12-03-2023  IMG_0035 - IMG_0043;278.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0035.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0036.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0037.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0038.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0039.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0042.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0043.MP4";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;39.000;30.000";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000";Raven 1;Inspect;Feeding behaviour;;;START;179.533;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;886.0;;
A_70_01/03/23;2023-06-29 15:40:32;28-02-2023 - 12-03-2023  IMG_0035 - IMG_0043;278.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0035.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0036.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0037.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0038.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0039.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0042.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0043.MP4";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;39.000;30.000";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000";Raven 1;Inspect;Feeding behaviour;;;STOP;180.466;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;;;
A_70_01/03/23;2023-06-29 15:40:32;28-02-2023 - 12-03-2023  IMG_0035 - IMG_0043;278.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0035.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0036.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0037.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0038.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0039.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0042.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0043.MP4";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;39.000;30.000";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000";Raven 1;Other behaviour;Neutral behaviour;;;START;180.467;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;14.0;;
A_70_01/03/23;2023-06-29 15:40:32;28-02-2023 - 12-03-2023  IMG_0035 - IMG_0043;278.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0035.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0036.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0037.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0038.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0039.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0042.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0043.MP4";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;39.000;30.000";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000";Raven 1;Other behaviour;Neutral behaviour;;;STOP;180.866;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;;;
A_70_01/03/23;2023-06-29 15:40:32;28-02-2023 - 12-03-2023  IMG_0035 - IMG_0043;278.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0035.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0036.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0037.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0038.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0039.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0042.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0043.MP4";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;39.000;30.000";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000";Raven 1;Pull at food;Feeding behaviour;;;START;180.867;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;26.0;;
A_70_01/03/23;2023-06-29 15:40:32;28-02-2023 - 12-03-2023  IMG_0035 - IMG_0043;278.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0035.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0036.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0037.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0038.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0039.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0042.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0043.MP4";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;39.000;30.000";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000";Raven 1;Pull at food;Feeding behaviour;;;STOP;183.432;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;;;
A_70_01/03/23;2023-06-29 15:40:32;28-02-2023 - 12-03-2023  IMG_0035 - IMG_0043;278.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0035.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0036.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0037.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0038.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0039.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0042.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0043.MP4";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;39.000;30.000";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000";Raven 1;Consume food;Feeding behaviour;;;START;183.433;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;103.0;;
A_70_01/03/23;2023-06-29 15:40:32;28-02-2023 - 12-03-2023  IMG_0035 - IMG_0043;278.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0035.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0036.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0037.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0038.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0039.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0042.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0043.MP4";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;39.000;30.000";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000";Raven 1;Consume food;Feeding behaviour;;;STOP;184.366;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;;;
A_70_01/03/23;2023-06-29 15:40:32;28-02-2023 - 12-03-2023  IMG_0035 - IMG_0043;278.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0035.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0036.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0037.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0038.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0039.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0042.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0043.MP4";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;39.000;30.000";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000";Raven 1;Other behaviour;Neutral behaviour;;;START;184.367;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;131.0;;
A_70_01/03/23;2023-06-29 15:40:32;28-02-2023 - 12-03-2023  IMG_0035 - IMG_0043;278.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0035.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0036.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0037.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0038.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0039.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0042.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0043.MP4";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;39.000;30.000";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000";Raven 1;Other behaviour;Neutral behaviour;;;STOP;186.032;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;;;
A_70_01/03/23;2023-06-29 15:40:32;28-02-2023 - 12-03-2023  IMG_0035 - IMG_0043;278.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0035.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0036.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0037.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0038.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0039.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0042.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0043.MP4";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;39.000;30.000";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000";Raven 1;Inspect;Feeding behaviour;;;START;186.033;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;181.0;;
A_70_01/03/23;2023-06-29 15:40:32;28-02-2023 - 12-03-2023  IMG_0035 - IMG_0043;278.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0035.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0036.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0037.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0038.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0039.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0042.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0043.MP4";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;39.000;30.000";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000";Raven 1;Inspect;Feeding behaviour;;;STOP;188.266;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;;;
A_70_01/03/23;2023-06-29 15:40:32;28-02-2023 - 12-03-2023  IMG_0035 - IMG_0043;278.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0035.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0036.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0037.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0038.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0039.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0042.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0043.MP4";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;39.000;30.000";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000";Raven 1;Peck at food;Feeding behaviour;;;START;188.267;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;248.0;;
A_70_01/03/23;2023-06-29 15:40:32;28-02-2023 - 12-03-2023  IMG_0035 - IMG_0043;278.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0035.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0036.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0037.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0038.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0039.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0042.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0043.MP4";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;39.000;30.000";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000";Raven 1;Peck at food;Feeding behaviour;;;STOP;189.966;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;;;
A_70_01/03/23;2023-06-29 15:40:32;28-02-2023 - 12-03-2023  IMG_0035 - IMG_0043;278.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0035.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0036.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0037.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0038.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0039.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0042.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0043.MP4";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;39.000;30.000";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000";Raven 1;Other behaviour;Neutral behaviour;;;START;189.967;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;299.0;;
A_70_01/03/23;2023-06-29 15:40:32;28-02-2023 - 12-03-2023  IMG_0035 - IMG_0043;278.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0035.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0036.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0037.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0038.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0039.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0042.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0043.MP4";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;39.000;30.000";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000";Raven 1;Other behaviour;Neutral behaviour;;;STOP;192.632;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;;;
A_70_01/03/23;2023-06-29 15:40:32;28-02-2023 - 12-03-2023  IMG_0035 - IMG_0043;278.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0035.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0036.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0037.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0038.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0039.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0042.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0043.MP4";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;39.000;30.000";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000";Raven 1;Peck at food;Feeding behaviour;;;START;192.633;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;379.0;;
A_70_01/03/23;2023-06-29 15:40:32;28-02-2023 - 12-03-2023  IMG_0035 - IMG_0043;278.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0035.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0036.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0037.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0038.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0039.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0042.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0043.MP4";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;39.000;30.000";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000";Raven 1;Peck at food;Feeding behaviour;;;STOP;194.366;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;;;
A_70_01/03/23;2023-06-29 15:40:32;28-02-2023 - 12-03-2023  IMG_0035 - IMG_0043;278.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0035.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0036.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0037.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0038.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0039.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0042.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0043.MP4";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;39.000;30.000";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000";Raven 1;Other behaviour;Neutral behaviour;;;START;194.367;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;431.0;;
A_70_01/03/23;2023-06-29 15:40:32;28-02-2023 - 12-03-2023  IMG_0035 - IMG_0043;278.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0035.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0036.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0037.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0038.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0039.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0042.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0043.MP4";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;39.000;30.000";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000";Raven 1;Other behaviour;Neutral behaviour;;;STOP;195.366;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;;;
A_70_01/03/23;2023-06-29 15:40:32;28-02-2023 - 12-03-2023  IMG_0035 - IMG_0043;278.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0035.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0036.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0037.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0038.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0039.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0042.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0043.MP4";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;39.000;30.000";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000";Raven 1;Inspect;Feeding behaviour;;;START;195.367;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;461.0;;
A_70_01/03/23;2023-06-29 15:40:32;28-02-2023 - 12-03-2023  IMG_0035 - IMG_0043;278.968;Media file(s);"player #1:D:/Ravenproject/ASK/20230228-20230312/IMG_0035.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0036.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0037.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0038.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0039.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0040.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0042.MP4;D:/Ravenproject/ASK/20230228-20230312/IMG_0043.MP4";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;39.000;30.000";"30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000;30.000";Raven 1;Inspect;Feeding behaviour;;;STOP;196.466;D:/Ravenproject/ASK/20230228-20230312/IMG_0041.MP4;;;
